Year,Month,Season,url,product_id,BrandName,Category,Individual_Category,Category_by_Gender,Description,DiscountPrice (in Rupees),OriginalPrice (in Rupees),DiscountOffer (in %),PrimaryColor,Historical Sales Data (in units),Market Condition,Size,Age Range,Customer Reviews,Geographic Location,Material,Pattern,Social Media Mentions,Search Trends,Return Rate (in units),Events and Festivals,Event and Festival Name,Customer Ratings (1 to 5 Scale),CategoryType
2024,9,Winter,https://www.myntra.com/aqhi7oqs8d,DU0KVVAV9W82,Zara,Clothing,Shirts,Men,Limited edition,2349.7,3257.51,27.87,Pink,259,Declining,L,35-44,568,Bangalore,Denim,Checked,310,6718,0.24,Christmas,Christmas,3,Beachwear
2024,6,Winter,https://www.myntra.com/h6gp7jzji5,H887FC9B3XYE,Reebok,Footwear,Sandals,Unisex,Comfortable and durable,2009.72,3667.56,45.2,Black,281,Growing,XS,18-24,66,Chandigarh,Wool,Checked,340,2657,0.18,Navratri,Navratri,4,Party Wear
2024,1,Fall,https://www.myntra.com/ubtct8j0wn,4HZU3RGWHFA6,Zara,Accessories,Hats,Men,Trendy and stylish,2160.09,4188.51,48.43,Red,610,Growing,S,25-34,21,Hyderabad,Silk,Printed,335,4045,0.02,Christmas,Christmas,4,Workout Gear
2024,5,Fall,https://www.myntra.com/mghpp0wjse,UXKPP3QKGX3W,Puma,Accessories,Hats,Men,Limited edition,1358.99,1851.07,26.58,Red,795,Growing,S,18-24,946,Kolkata,Wool,Solid,462,8045,0.18,Eid,Eid,5,Bohemian Style
2024,8,Spring,https://www.myntra.com/hsp1yr5qzr,KE85X05VHWF4,Nike,Accessories,Belts,Women,Trendy and stylish,3500.83,6642.47,47.3,Yellow,958,Declining,M,25-34,252,Bangalore,Polyester,Checked,458,7370,0.04,New Year,New Year,5,Minimalist Fashion
2024,4,Fall,https://www.myntra.com/00jtriitn5,70Q89C196OF9,Reebok,Accessories,Watches,Unisex,Trendy and stylish,2934.14,3858.59,23.96,Pink,413,Growing,XXL,35-44,878,Kolkata,Silk,Polka Dot,27,6393,0.2,Navratri,Navratri,5,Beachwear
2024,6,Summer,https://www.myntra.com/t1xof9atnf,3BY1YHH5978J,Under Armour,Accessories,Hats,Unisex,Limited edition,3502.33,6422.07,45.46,Yellow,988,Stable,S,18-24,557,Bangalore,Cotton,Checked,32,5348,0.14,Diwali,Diwali,2,Ethnic Casuals
2024,10,Winter,https://www.myntra.com/hxevx9907u,U0ONOIM9MCGY,H&M,Footwear,Formal Shoes,Women,Comfortable and durable,1557.02,2570.76,39.43,Purple,556,Growing,XS,18-24,940,Pune,Denim,Floral,336,5664,0.01,Navratri,Navratri,3,Streetwear
2024,1,Spring,https://www.myntra.com/y84x9o2rfu,29693U473EBN,Zara,Accessories,Jewelry,Unisex,Comfortable and durable,2821.14,3882.14,27.33,White,777,Stable,M,35-44,678,Hyderabad,Denim,Printed,425,6291,0.06,New Year,New Year,4,Retro Style
2024,5,Spring,https://www.myntra.com/7m1u6mb830,KI5RFALQ4ACK,Under Armour,Accessories,Handbags,Unisex,Eco-friendly material,3962.28,7065.5,43.92,Yellow,950,Stable,XXL,35-44,512,Pune,Silk,Solid,98,9831,0,Eid,Eid,5,Gothic Fashion
2024,6,Fall,https://www.myntra.com/x9g96t9ato,H4Y128OM62QN,Levis,Accessories,Jewelry,Women,Comfortable and durable,3029.82,4891,38.05,Yellow,927,Stable,M,18-24,538,Pune,Polyester,Polka Dot,197,7577,0.14,Christmas,Christmas,2,Workout Gear
2024,6,Summer,https://www.myntra.com/cte6l4mnxx,QUNYXA8QUA3S,Puma,Accessories,Watches,Men,Comfortable and durable,3429.55,5951.76,42.38,Purple,781,Declining,XXL,18-24,434,Chandigarh,Polyester,Checked,153,8520,0.04,New Year,New Year,2,Beachwear
2024,10,Winter,https://www.myntra.com/5m9tvljn07,KT1DQ440VX1M,Gucci,Clothing,Jeans,Unisex,Limited edition,3108.26,5209.94,40.34,Brown,687,Growing,XXL,25-34,550,Pune,Denim,Checked,206,5788,0.11,Christmas,Christmas,2,Traditional Wear
2024,9,Summer,https://www.myntra.com/l0fjdz3bt1,PK1RA2JGZZIE,Zara,Footwear,Formal Shoes,Unisex,Eco-friendly material,1262.98,1459.72,13.48,Black,812,Declining,L,18-24,807,Bangalore,Leather,Printed,157,4704,0.14,Christmas,Christmas,5,Indian and Fusion Wear
2024,12,Spring,https://www.myntra.com/kg7dfykqjc,KG92BYDHS0SO,Adidas,Accessories,Belts,Men,High quality product,1021.71,1813.96,43.68,Blue,422,Growing,XL,25-34,892,Ahmedabad,Leather,Striped,166,2738,0.15,Holi,Holi,2,Formal Wear
2024,1,Fall,https://www.myntra.com/1j68jh5z5r,LZYJ7Z91HNM5,Puma,Clothing,Dresses,Unisex,Comfortable and durable,1188.21,2231.57,46.75,Yellow,389,Stable,XXL,18-24,355,Delhi,Denim,Striped,195,5953,0.05,Holi,Holi,2,Streetwear
2024,11,Summer,https://www.myntra.com/tazfrnoj0x,MTFRCE29LCPR,Levis,Footwear,Boots,Unisex,Trendy and stylish,3308.82,5750.06,42.46,Green,194,Stable,XL,35-44,267,Pune,Leather,Floral,434,7276,0.2,Diwali,Diwali,1,Sports and Active Wear
2024,10,Summer,https://www.myntra.com/owdwhr6e9k,LO84OMILMU0T,Reebok,Accessories,Jewelry,Men,Trendy and stylish,4397,5928.24,25.83,Purple,279,Growing,XS,25-34,317,Jaipur,Wool,Checked,397,3024,0.25,New Year,New Year,5,Party Wear
2024,9,Summer,https://www.myntra.com/okbyd6j8rd,QESMQ9529XVH,Nike,Footwear,Flip Flops,Men,Trendy and stylish,3875.44,4884.71,20.66,Purple,513,Growing,L,35-44,384,Jaipur,Denim,Striped,247,9119,0.08,Diwali,Diwali,1,Formal Wear
2024,12,Fall,https://www.myntra.com/b91vwz65sq,5E18MKPQTC80,Under Armour,Clothing,Shirts,Men,Limited edition,2697.2,3538.36,23.77,Red,147,Stable,XS,18-24,134,Delhi,Leather,Floral,132,6634,0.18,Holi,Holi,2,Streetwear
2024,1,Summer,https://www.myntra.com/pu1cc79f2n,SK0CMVZXE0D0,Puma,Footwear,Sandals,Unisex,High quality product,3372.4,4075.1,17.24,Pink,603,Growing,S,18-24,786,Mumbai,Polyester,Checked,473,5230,0.04,Christmas,Christmas,2,Gothic Fashion
2024,1,Fall,https://www.myntra.com/vaoq0ilgze,KANIQTE8XCPX,Levis,Footwear,Flip Flops,Unisex,Comfortable and durable,3478.35,5213.3,33.28,Brown,733,Declining,XXL,18-24,830,Delhi,Cotton,Floral,37,9268,0.1,Eid,Eid,2,Traditional Wear
2024,3,Fall,https://www.myntra.com/rlw6bg84xj,3IBY02HE808H,Levis,Accessories,Jewelry,Men,Eco-friendly material,4598.33,6825.1,32.63,Brown,624,Growing,XXL,25-34,241,Hyderabad,Denim,Striped,325,6567,0.03,Navratri,Navratri,1,Traditional Wear
2024,12,Winter,https://www.myntra.com/8jem0ucbt6,0JPEUP7JBPE6,Under Armour,Clothing,Jackets,Unisex,Trendy and stylish,2982.85,3453.14,13.62,Black,584,Growing,L,35-44,447,Mumbai,Denim,Floral,222,1646,0.19,Holi,Holi,4,Vintage Clothing
2024,9,Summer,https://www.myntra.com/ota1zrlgl3,OPV8OEIJ6WSV,Nike,Clothing,Jeans,Unisex,High quality product,2797.85,3506.78,20.22,Red,482,Stable,XXL,25-34,620,Kolkata,Silk,Striped,332,7014,0.21,Eid,Eid,5,Party Wear
2024,3,Summer,https://www.myntra.com/6cpo9i6okl,9TXNPGLTPLBJ,H&M,Footwear,Boots,Men,Limited edition,3990.11,4989.44,20.03,Brown,253,Growing,XL,35-44,449,Bangalore,Wool,Printed,49,6019,0.07,Christmas,Christmas,4,Gothic Fashion
2024,3,Spring,https://www.myntra.com/a19vtozsm5,E6UJSMYK4LO4,Reebok,Accessories,Handbags,Men,Eco-friendly material,3932.9,5659.17,30.5,Yellow,475,Growing,XS,25-34,334,Ahmedabad,Cotton,Printed,188,4279,0.27,Diwali,Diwali,5,Minimalist Fashion
2024,11,Fall,https://www.myntra.com/mxk82146zy,EXVO8DXHE3Q1,Under Armour,Clothing,Jeans,Unisex,Comfortable and durable,3512.34,5271.23,33.37,Black,436,Declining,XXL,35-44,258,Delhi,Wool,Checked,363,4418,0.26,Navratri,Navratri,1,Vintage Clothing
2024,12,Winter,https://www.myntra.com/apbex89bb1,1NLIWBOFJFAY,Under Armour,Accessories,Hats,Women,Limited edition,3981.43,6787.54,41.34,Pink,865,Growing,M,18-24,454,Jaipur,Polyester,Floral,45,9284,0.15,Eid,Eid,3,Streetwear
2024,11,Spring,https://www.myntra.com/qpy20wm4kw,UGU6A6FFGYWU,H&M,Accessories,Handbags,Men,High quality product,4594.46,7733.89,40.59,Orange,429,Declining,XL,18-24,638,Chandigarh,Polyester,Printed,358,9838,0.1,New Year,New Year,2,Sports and Active Wear
2024,7,Fall,https://www.myntra.com/trtr7yw3k9,JIWSJB9TIVA3,Gucci,Footwear,Flip Flops,Women,Eco-friendly material,2897.79,5112.64,43.32,Black,562,Declining,XL,35-44,166,Bangalore,Polyester,Printed,307,7058,0.19,Eid,Eid,2,Gothic Fashion
2024,9,Fall,https://www.myntra.com/4ibo5huvoj,CNOR8NDMEYRQ,Under Armour,Footwear,Boots,Unisex,Eco-friendly material,4984.37,8828.45,43.54,Pink,94,Stable,XXL,25-34,287,Ahmedabad,Wool,Checked,284,7802,0.15,Christmas,Christmas,5,Casual Wear
2024,8,Fall,https://www.myntra.com/h6n500f7w1,MAFH6NXLJBTC,Gucci,Footwear,Sneakers,Women,High quality product,2885.86,3403.78,15.22,Pink,277,Stable,S,35-44,453,Delhi,Leather,Printed,66,1037,0.25,Diwali,Diwali,4,Workout Gear
2024,8,Winter,https://www.myntra.com/ofg8vbnrd2,1CAW7FDMQV87,Under Armour,Footwear,Boots,Unisex,Eco-friendly material,2988.04,5841.4,48.85,Pink,744,Growing,XS,25-34,407,Delhi,Denim,Polka Dot,362,3383,0.2,New Year,New Year,1,Formal Wear
2024,8,Winter,https://www.myntra.com/ltze04whmt,3TJA3MPYB6Q0,Gucci,Accessories,Jewelry,Men,High quality product,3092.56,3602.09,14.15,White,919,Declining,S,35-44,87,Bangalore,Polyester,Solid,94,8297,0.14,Christmas,Christmas,2,Workout Gear
2024,7,Spring,https://www.myntra.com/lsumoskwfv,P79VKK8WMZ49,Gucci,Clothing,Jackets,Women,Trendy and stylish,4617.23,6905.12,33.13,Green,555,Declining,XS,25-34,585,Chandigarh,Wool,Striped,12,7353,0.15,Diwali,Diwali,1,Party Wear
2024,2,Fall,https://www.myntra.com/jy5923ljip,NC4B519H5JOG,Adidas,Clothing,Shirts,Men,Comfortable and durable,1001.18,1674.54,40.21,White,972,Declining,M,25-34,473,Delhi,Cotton,Solid,65,9682,0.23,New Year,New Year,3,Gothic Fashion
2024,4,Winter,https://www.myntra.com/gfdulnve5c,QYP4P8CTYCHF,H&M,Accessories,Watches,Women,Limited edition,1956.63,2854.27,31.45,Purple,74,Growing,XL,35-44,893,Jaipur,Wool,Polka Dot,421,6975,0.06,Diwali,Diwali,1,Traditional Wear
2024,9,Summer,https://www.myntra.com/5vtgd39npx,11HXX09GN1LK,Zara,Clothing,Shirts,Unisex,High quality product,4761.79,8821.85,46.02,Yellow,367,Growing,XXL,35-44,270,Delhi,Silk,Checked,274,8581,0.19,Diwali,Diwali,2,Ethnic Casuals
2024,1,Summer,https://www.myntra.com/4q9geb75qh,DVOVUTXTCUTJ,H&M,Clothing,Jeans,Women,Eco-friendly material,3725.02,6189.02,39.81,Orange,931,Stable,M,25-34,345,Chandigarh,Silk,Floral,249,3084,0.2,Christmas,Christmas,5,Retro Style
2024,3,Summer,https://www.myntra.com/owweoay4wd,O6YGP76X7SIH,Gucci,Clothing,Jeans,Unisex,Trendy and stylish,1636.02,2974.05,44.99,Orange,601,Stable,S,35-44,687,Jaipur,Cotton,Printed,310,7106,0.08,New Year,New Year,3,Ethnic Casuals
2024,2,Winter,https://www.myntra.com/0ae767r1jx,D7LYAFVWI8NY,Reebok,Clothing,Jeans,Unisex,Eco-friendly material,4477.81,6015.71,25.56,Yellow,129,Declining,XXL,25-34,17,Delhi,Polyester,Striped,193,275,0.17,Diwali,Diwali,3,Streetwear
2024,5,Spring,https://www.myntra.com/lyxmwpu9do,KZG0HVDVZB1Q,H&M,Footwear,Sandals,Unisex,Comfortable and durable,1928.04,2834.01,31.97,Black,309,Growing,XXL,35-44,145,Kolkata,Polyester,Polka Dot,340,2081,0.29,Christmas,Christmas,5,Workout Gear
2024,7,Summer,https://www.myntra.com/2or1mrp4re,S36HEB6XAS9Y,Prada,Clothing,Jackets,Women,Comfortable and durable,4238.22,7848.82,46,Blue,67,Stable,M,18-24,951,Chennai,Leather,Floral,312,5973,0.02,Christmas,Christmas,5,Minimalist Fashion
2024,8,Fall,https://www.myntra.com/zaerdye1m4,BD6C3IHZZODX,Levis,Accessories,Watches,Unisex,Comfortable and durable,3906.63,4902.28,20.31,Black,956,Growing,XL,18-24,363,Delhi,Denim,Checked,323,9143,0.03,Christmas,Christmas,1,Sports and Active Wear
2024,6,Fall,https://www.myntra.com/est4a5z3si,TOJ46Q1NNUDJ,Adidas,Accessories,Handbags,Men,Comfortable and durable,3505.99,5992.93,41.5,White,941,Declining,L,35-44,389,Chennai,Leather,Checked,214,4446,0.2,Eid,Eid,4,Vintage Clothing
2024,4,Fall,https://www.myntra.com/m40pc8mwwv,2RCJRPUEJ8YY,Prada,Footwear,Formal Shoes,Women,Trendy and stylish,2639.02,3117.61,15.35,Black,349,Growing,M,35-44,677,Chandigarh,Cotton,Printed,459,3621,0.25,Navratri,Navratri,5,Indian and Fusion Wear
2024,1,Summer,https://www.myntra.com/l0qmxui44h,881DRVCX8NZI,Puma,Accessories,Hats,Unisex,Trendy and stylish,2501.52,3621.65,30.93,White,889,Growing,XS,18-24,390,Kolkata,Silk,Printed,406,9482,0.24,Eid,Eid,5,Athleisure
2024,6,Winter,https://www.myntra.com/ljawnjz1xt,EIMNLHV57ZOF,H&M,Clothing,Jackets,Unisex,Eco-friendly material,1470.28,2361.75,37.75,Yellow,541,Declining,L,18-24,929,Chennai,Silk,Checked,428,8657,0.15,New Year,New Year,4,Beachwear
2024,8,Fall,https://www.myntra.com/exsnfjs04h,7CK1OVA2Q7A2,Prada,Clothing,Dresses,Women,Eco-friendly material,1372.39,1668.87,17.77,Purple,393,Declining,M,35-44,650,Chandigarh,Polyester,Polka Dot,291,7206,0.08,Navratri,Navratri,4,Western Wear
2024,1,Summer,https://www.myntra.com/o2hso9ecj8,YC826Z5X9XZ9,H&M,Clothing,Jeans,Men,High quality product,3529.57,6576.68,46.33,Black,713,Declining,XS,25-34,11,Delhi,Polyester,Solid,67,2413,0.19,Diwali,Diwali,4,Traditional Wear
2024,1,Winter,https://www.myntra.com/btpjrzozqn,87SBBCCT2YRS,Levis,Accessories,Hats,Unisex,Eco-friendly material,594.46,765.11,22.3,Black,890,Stable,XL,35-44,400,Jaipur,Silk,Striped,376,5135,0.03,Diwali,Diwali,5,Gothic Fashion
2024,3,Spring,https://www.myntra.com/h02cyiat3j,ZEX06WZI4XB7,Prada,Accessories,Watches,Unisex,Comfortable and durable,2602.1,3573.08,27.17,Brown,335,Declining,XS,18-24,465,Hyderabad,Wool,Floral,495,2522,0.05,Diwali,Diwali,5,Ethnic Casuals
2024,3,Spring,https://www.myntra.com/0nvum0ldyf,N1RYV9UT87S8,Levis,Footwear,Flip Flops,Unisex,Eco-friendly material,1643.96,2742.84,40.06,Blue,229,Growing,S,18-24,813,Delhi,Leather,Striped,278,7146,0.17,Diwali,Diwali,5,Indian and Fusion Wear
2024,8,Summer,https://www.myntra.com/zbadls4brw,FECYOER012I3,H&M,Accessories,Hats,Women,Comfortable and durable,2014.07,3845.48,47.63,Black,90,Stable,S,35-44,394,Kolkata,Leather,Printed,50,1470,0.29,Navratri,Navratri,5,Ethnic Casuals
2024,8,Spring,https://www.myntra.com/93xcmsc50d,7GN7X7LKHO2K,Nike,Footwear,Sneakers,Women,Comfortable and durable,2848.24,3705.68,23.14,Black,574,Declining,XS,18-24,282,Jaipur,Denim,Striped,121,738,0.11,Navratri,Navratri,2,Vintage Clothing
2024,12,Winter,https://www.myntra.com/r4e9wlkop9,FSS8EOR728BC,Zara,Footwear,Sneakers,Women,High quality product,3700.41,7354.08,49.68,White,530,Stable,XS,18-24,462,Chandigarh,Cotton,Solid,175,3044,0.28,Diwali,Diwali,5,Urban Fashion
2024,6,Spring,https://www.myntra.com/tx3axymcpt,R9CKPGKZLDMF,Zara,Clothing,T-Shirts,Women,Comfortable and durable,2143.13,2781.15,22.94,Black,168,Declining,XXL,18-24,668,Chennai,Cotton,Solid,417,6340,0.17,Christmas,Christmas,4,Streetwear
2024,3,Summer,https://www.myntra.com/b642r9q7di,K5FIF4E3YKFL,Levis,Accessories,Handbags,Men,Trendy and stylish,2960.55,3928.49,24.64,Blue,642,Stable,S,35-44,516,Jaipur,Denim,Printed,137,3530,0.03,Navratri,Navratri,1,Business Formals
2024,7,Fall,https://www.myntra.com/p8jywhmuy8,NS68A3BLYSNN,Under Armour,Clothing,Shirts,Unisex,Comfortable and durable,1744.79,2998.26,41.81,Purple,686,Declining,S,18-24,89,Kolkata,Wool,Striped,145,7458,0.25,Diwali,Diwali,4,Western Wear
2024,7,Fall,https://www.myntra.com/6v5cpcr0gj,IE81QNAVX0F1,Adidas,Clothing,T-Shirts,Men,High quality product,2180.73,3932.28,44.54,Orange,435,Declining,M,35-44,111,Hyderabad,Wool,Polka Dot,481,6683,0.13,New Year,New Year,1,Vintage Clothing
2024,2,Fall,https://www.myntra.com/s6oopv4v9k,W5XASIIQPV4O,Gucci,Footwear,Formal Shoes,Women,High quality product,1907.46,2833.52,32.68,Red,990,Declining,XS,18-24,300,Pune,Leather,Checked,219,3365,0.2,Eid,Eid,5,Indian and Fusion Wear
2024,8,Winter,https://www.myntra.com/nrwhf08eb9,7PAP9EO4SVA3,Reebok,Footwear,Flip Flops,Women,Comfortable and durable,1280.65,1541.39,16.92,Yellow,444,Declining,XS,18-24,53,Bangalore,Polyester,Polka Dot,252,2304,0.09,Diwali,Diwali,4,Athleisure
2024,10,Fall,https://www.myntra.com/t1026b2ex9,1OE36A3WQR2J,Prada,Accessories,Handbags,Unisex,Eco-friendly material,3245.3,6398.53,49.28,Red,207,Growing,XL,25-34,636,Jaipur,Polyester,Striped,465,3642,0.19,Diwali,Diwali,3,Workout Gear
2024,11,Winter,https://www.myntra.com/6th4lerx86,VT86GC8PNXIN,Prada,Clothing,Shirts,Unisex,Eco-friendly material,4071.87,5795.74,29.74,Orange,871,Declining,XS,25-34,507,Chandigarh,Silk,Solid,318,7153,0.02,Diwali,Diwali,4,Retro Style
2024,7,Winter,https://www.myntra.com/0ibfw9u8l1,S0OGS86FGY85,H&M,Footwear,Sandals,Unisex,Limited edition,2674.64,4493.56,40.48,Purple,866,Stable,M,18-24,280,Chandigarh,Leather,Polka Dot,23,5483,0.21,Navratri,Navratri,3,Sports and Active Wear
2024,9,Summer,https://www.myntra.com/41zl5lwmeg,TOISSGRNUVCA,H&M,Footwear,Sandals,Unisex,Trendy and stylish,719.13,979.02,26.55,Yellow,290,Declining,S,18-24,923,Pune,Silk,Printed,396,1501,0.1,Christmas,Christmas,5,Gothic Fashion
2024,5,Winter,https://www.myntra.com/qbg61zrk31,V1JUDGU29N85,Nike,Clothing,Shirts,Women,Trendy and stylish,4245.13,6534.97,35.04,Black,236,Declining,XXL,25-34,138,Jaipur,Cotton,Solid,327,3669,0.25,Holi,Holi,3,Minimalist Fashion
2024,11,Fall,https://www.myntra.com/83e9g8ston,7I3VQNIKCTAW,Prada,Clothing,Jeans,Unisex,Trendy and stylish,4031.63,5407.03,25.44,Purple,213,Growing,M,18-24,6,Mumbai,Silk,Polka Dot,257,1298,0.22,Navratri,Navratri,5,Party Wear
2024,6,Summer,https://www.myntra.com/ftmwbct5f7,YY8KMZAWHH0W,Levis,Accessories,Handbags,Men,Trendy and stylish,598.38,1170.26,48.87,Green,871,Growing,XXL,35-44,173,Chennai,Leather,Printed,176,679,0.08,New Year,New Year,4,Athleisure
2024,3,Fall,https://www.myntra.com/efo7jicpmn,6K232S7DTPT3,Gucci,Clothing,Jeans,Unisex,High quality product,722.75,816.73,11.51,Purple,889,Growing,XL,18-24,21,Bangalore,Polyester,Polka Dot,314,8939,0.16,Holi,Holi,5,Traditional Wear
2024,8,Winter,https://www.myntra.com/vipj20q779,7UO3SHDT0E4T,H&M,Accessories,Watches,Women,Limited edition,2192.77,3949.14,44.47,Yellow,507,Stable,M,18-24,278,Chennai,Wool,Printed,74,8905,0.24,Holi,Holi,1,Beachwear
2024,3,Fall,https://www.myntra.com/fhpuk5wfai,IVKBEAJWM0ZK,Under Armour,Accessories,Watches,Unisex,Trendy and stylish,4861.76,5447.21,10.75,Blue,405,Declining,S,18-24,72,Kolkata,Leather,Polka Dot,67,9062,0.19,Holi,Holi,3,Streetwear
2024,3,Fall,https://www.myntra.com/7imgdl19p0,L672CQ71UNBX,Reebok,Accessories,Jewelry,Men,Eco-friendly material,1617.91,2075.25,22.04,White,792,Stable,S,18-24,30,Pune,Cotton,Polka Dot,489,6635,0.16,Holi,Holi,3,Vintage Clothing
2024,2,Summer,https://www.myntra.com/1plgrbo1b2,NGD9PZEXFFSQ,Puma,Accessories,Handbags,Women,Limited edition,1450.07,2593.16,44.08,Green,544,Stable,L,25-34,447,Pune,Cotton,Checked,62,8853,0.11,Diwali,Diwali,2,Athleisure
2024,5,Summer,https://www.myntra.com/e4rlm6xkid,3KNR9WVXY6R1,Gucci,Accessories,Belts,Women,High quality product,1042.35,1947.51,46.48,Blue,443,Stable,L,18-24,51,Chandigarh,Wool,Floral,209,3241,0.18,New Year,New Year,3,Business Formals
2024,1,Summer,https://www.myntra.com/st4b1ulyox,8YA1GUYUAP9D,H&M,Footwear,Flip Flops,Unisex,Comfortable and durable,2237.67,3251.92,31.19,Pink,598,Growing,XS,35-44,179,Delhi,Denim,Printed,42,7849,0.17,Holi,Holi,4,Workout Gear
2024,12,Fall,https://www.myntra.com/tv9p8rj4g3,SB4JKFEJ6692,Gucci,Clothing,Shirts,Unisex,Trendy and stylish,3321.54,6280.4,47.11,Orange,400,Stable,L,35-44,35,Mumbai,Leather,Striped,188,7646,0.05,Christmas,Christmas,1,Beachwear
2024,12,Spring,https://www.myntra.com/ggljjese32,7135D7P63CWY,Puma,Accessories,Watches,Unisex,Limited edition,4233.7,5813.18,27.17,Orange,294,Stable,XS,25-34,942,Ahmedabad,Silk,Polka Dot,148,1309,0.04,Christmas,Christmas,1,Streetwear
2024,9,Fall,https://www.myntra.com/5oe6i7m83z,M1I5U634CDZW,Prada,Clothing,T-Shirts,Men,Trendy and stylish,1753.71,2010.26,12.76,White,118,Growing,XXL,18-24,449,Pune,Leather,Printed,460,2433,0.25,Holi,Holi,2,Beachwear
2024,6,Summer,https://www.myntra.com/gq1qki498c,6068WLIZ26DJ,Gucci,Footwear,Boots,Women,Eco-friendly material,4780.48,7157.95,33.21,White,909,Stable,XL,25-34,416,Bangalore,Polyester,Polka Dot,207,562,0.07,Navratri,Navratri,2,Minimalist Fashion
2024,11,Summer,https://www.myntra.com/dmnugq0s81,DUQP2PSAHPG5,Under Armour,Clothing,Jeans,Women,Eco-friendly material,3645.26,4321.11,15.64,Blue,51,Growing,S,18-24,711,Ahmedabad,Leather,Printed,61,1973,0.06,Holi,Holi,3,Streetwear
2024,1,Summer,https://www.myntra.com/wy64z3ie6c,4QWPYNBS8T1Q,Reebok,Accessories,Watches,Men,Eco-friendly material,1380.01,2360.38,41.53,Orange,492,Stable,XXL,18-24,135,Hyderabad,Polyester,Printed,276,6535,0.06,Holi,Holi,4,Streetwear
2024,8,Fall,https://www.myntra.com/wh3bypucqn,3MCF2DJKZZMO,Adidas,Accessories,Belts,Unisex,Eco-friendly material,2686.88,3501.6,23.27,Brown,907,Declining,L,25-34,480,Kolkata,Wool,Polka Dot,205,224,0.26,Navratri,Navratri,4,Bohemian Style
2024,4,Fall,https://www.myntra.com/53yw0c2i3h,LJV1V14EDLO1,Reebok,Footwear,Formal Shoes,Unisex,Limited edition,3728.61,7430.42,49.82,White,517,Declining,XL,35-44,757,Jaipur,Silk,Striped,488,1534,0.15,New Year,New Year,4,Indian and Fusion Wear
2024,7,Summer,https://www.myntra.com/mg93m8gjrt,P8DOD3FH4YUM,Prada,Clothing,Shirts,Unisex,Eco-friendly material,2477.67,4247.53,41.67,Yellow,680,Stable,S,18-24,725,Hyderabad,Silk,Floral,280,3071,0.29,Navratri,Navratri,5,Gothic Fashion
2024,11,Winter,https://www.myntra.com/so91mzgh09,YNCHWFWMRCE0,Adidas,Clothing,Shirts,Unisex,Limited edition,856.43,1680.53,49.04,Black,178,Stable,S,35-44,177,Hyderabad,Wool,Printed,381,7094,0.07,Eid,Eid,1,Beachwear
2024,11,Fall,https://www.myntra.com/pds58rys39,BSN9QIHPAKZI,Levis,Footwear,Sandals,Men,Comfortable and durable,2166.09,2620.34,17.34,Brown,361,Declining,XS,25-34,303,Kolkata,Leather,Solid,47,6424,0.05,New Year,New Year,4,Business Formals
2024,10,Winter,https://www.myntra.com/2kg91exefl,702Q52IZRFIR,Under Armour,Accessories,Belts,Men,High quality product,1136.73,1578.7,28,Brown,950,Declining,XXL,18-24,933,Kolkata,Polyester,Printed,242,9021,0.06,Christmas,Christmas,1,Minimalist Fashion
2024,5,Fall,https://www.myntra.com/iihgb3nlig,SMZS30LFJS9D,Prada,Footwear,Formal Shoes,Unisex,Eco-friendly material,1282.87,2205.26,41.83,Red,659,Growing,L,25-34,760,Pune,Silk,Solid,340,5080,0.07,Eid,Eid,3,Sports and Active Wear
2024,6,Fall,https://www.myntra.com/zlezeffqsy,L4Z9WJ94V566,Puma,Footwear,Sandals,Unisex,High quality product,3852.39,5845.33,34.09,Orange,148,Stable,XS,18-24,97,Kolkata,Silk,Striped,49,6322,0.24,New Year,New Year,2,Retro Style
2024,2,Spring,https://www.myntra.com/t3dkbolfij,EEEXI0N31V93,Gucci,Accessories,Watches,Unisex,Limited edition,4582.51,7355.12,37.7,Blue,631,Growing,XXL,25-34,144,Kolkata,Silk,Striped,382,1235,0.14,Christmas,Christmas,5,Minimalist Fashion
2024,4,Spring,https://www.myntra.com/acd34g7ick,ZO7A23NNDOA2,Levis,Clothing,Jackets,Women,Trendy and stylish,769.9,1060.96,27.43,White,856,Growing,M,35-44,791,Delhi,Wool,Checked,155,3484,0.1,New Year,New Year,1,Beachwear
2024,3,Spring,https://www.myntra.com/vf9izi11so,CAQHFJBVH065,Levis,Footwear,Flip Flops,Women,Comfortable and durable,2509.84,4577.33,45.17,Pink,94,Stable,XXL,35-44,801,Mumbai,Silk,Polka Dot,393,8809,0.11,New Year,New Year,1,Casual Wear
2024,11,Spring,https://www.myntra.com/2opiwjkpv7,ERZWE8JSRBAG,Gucci,Footwear,Sandals,Men,Comfortable and durable,4881.53,5535.71,11.82,White,647,Declining,XXL,18-24,335,Chennai,Denim,Checked,194,6052,0.19,Christmas,Christmas,2,Retro Style
2024,11,Winter,https://www.myntra.com/t1kyp8vldu,8GN1UJCY3OXC,Under Armour,Clothing,Jackets,Men,Eco-friendly material,3533.63,4559.48,22.5,Pink,798,Declining,S,35-44,914,Delhi,Wool,Checked,341,7742,0.27,Navratri,Navratri,1,Formal Wear
